id,lat,lon,Date,Value
"Cass, Michigan, US",41.91522292,-85.99405727,2020-04-01,6.0
"Cass, Minnesota, US",46.95043611,-94.32603968,2020-04-01,1.0
"Cass, Missouri, US",38.64789422,-94.353399,2020-04-01,17.0
"Cass, Nebraska, US",40.90899107,-96.13971217,2020-04-01,2.0
"Cass, North Dakota, US",46.93201724,-97.2444719,2020-04-01,34.0
"Cass, Texas, US",33.07499881,-94.34646905,2020-04-01,3.0
"Cassia, Idaho, US",42.28347888,-113.6012409,2020-04-01,1.0
"Castro, Texas, US",34.53016752,-102.2617243,2020-04-01,8.0
"Caswell, North Carolina, US",36.39312665,-79.33353281,2020-04-01,1.0
"Catahoula, Louisiana, US",31.66778967,-91.84526385,2020-04-01,3.0
"Catawba, North Carolina, US",35.66211129,-81.2132617,2020-04-01,16.0
"Catoosa, Georgia, US",34.89872298,-85.13757014,2020-04-01,4.0
"Cattaraugus, New York, US",42.24778241,-78.67923096,2020-04-01,7.0
"Cayuga, New York, US",42.91261714,-76.55731592,2020-04-01,4.0
"Cecil, Maryland, US",39.56647682,-75.94627411,2020-04-01,16.0
"Cedar, Iowa, US",41.77233777,-91.13246684,2020-04-01,9.0
"Cedar, Missouri, US",37.72391475,-93.85445441,2020-04-01,5.0
"Centre, Pennsylvania, US",40.92058903,-77.82200624,2020-04-01,27.0
"Cerro Gordo, Iowa, US",43.08177563,-93.2612239,2020-04-01,8.0
"Chaffee, Colorado, US",38.74745778,-106.19265729999998,2020-04-01,17.0
"Chambers, Alabama, US",32.91360079,-85.39072749,2020-04-01,42.0
"Chambers, Texas, US",29.70972016,-94.67154501,2020-04-01,9.0
"Champaign, Illinois, US",40.13919438,-88.20046615,2020-04-01,33.0
"Champaign, Ohio, US",40.13923427,-83.76875242,2020-04-01,4.0
"Chariton, Missouri, US",39.51499357,-92.9629191,2020-04-01,4.0
"Charles, Maryland, US",38.51092331,-76.98580666,2020-04-01,56.0
"Charles City, Virginia, US",37.35358063,-77.05634116,2020-04-01,2.0
"Charles Mix, South Dakota, US",43.20660134,-98.58856175,2020-04-01,1.0
"Charleston, South Carolina, US",32.82487866,-79.96512315,2020-04-01,190.0
"Charlevoix, Michigan, US",45.37790017,-85.19614053,2020-04-01,4.0
"Charlotte, Florida, US",26.90131002,-81.92949121,2020-04-01,24.0
"Charlottesville, Virginia, US",38.03527919,-78.48569588,2020-04-01,16.0
"Charlton, Georgia, US",30.78371028,-82.13951596,2020-04-01,1.0
"Chatham, Georgia, US",32.00043026,-81.12489526,2020-04-01,36.0
"Chatham, North Carolina, US",35.70394416,-79.25541492,2020-04-01,16.0
"Chattahoochee, Georgia, US",32.34341231,-84.78809239,2020-04-01,2.0
"Chattooga, Georgia, US",34.47197698,-85.34535662,2020-04-01,3.0
"Chautauqua, Kansas, US",37.14994405,-96.2454192,2020-04-01,1.0
"Chautauqua, New York, US",42.22769210000001,-79.36691763,2020-04-01,8.0
"Chaves, New Mexico, US",33.36406072,-104.4665365,2020-04-01,10.0
"Cheatham, Tennessee, US",36.26136216,-87.08903581,2020-04-01,11.0
"Cheboygan, Michigan, US",45.44787015,-84.50122149,2020-04-01,2.0
"Chelan, Washington, US",47.87046092,-120.6173956,2020-04-01,17.0
"Chemung, New York, US",42.13891056,-76.7638805,2020-04-01,22.0
"Chenango, New York, US",42.49430041,-75.60887553,2020-04-01,26.0
"Cherokee, Alabama, US",34.17805983,-85.60638968,2020-04-01,2.0
"Cherokee, Georgia, US",34.24393976,-84.47431861,2020-04-01,83.0
"Cherokee, Kansas, US",37.16928494,-94.8462897,2020-04-01,3.0
"Cherokee, North Carolina, US",35.1349263,-84.05970864,2020-04-01,11.0
"Cherokee, Oklahoma, US",35.90692775,-94.99980896,2020-04-01,7.0
"Cherokee, Texas, US",31.837258,-95.16559897,2020-04-01,5.0
"Chesapeake, Virginia, US",36.67670048,-76.30545744,2020-04-01,31.0
"Cheshire, New Hampshire, US",42.92015988,-72.25311043,2020-04-01,4.0
"Chester, Pennsylvania, US",39.97291773,-75.74768357,2020-04-01,183.0
"Chester, South Carolina, US",34.69249168,-81.1583216,2020-04-01,3.0
"Chester, Tennessee, US",35.42527478,-88.6095842,2020-04-01,3.0
"Chesterfield, South Carolina, US",34.64137396,-80.15640140000002,2020-04-01,9.0
"Chesterfield, Virginia, US",37.37373208,-77.58680140000001,2020-04-01,59.0
"Chickasaw, Mississippi, US",33.91983202,-88.9481545,2020-04-01,15.0
"Chicot, Arkansas, US",33.26458973,-91.29539209,2020-04-01,2.0
"Chilton, Alabama, US",32.85044126,-86.7173256,2020-04-01,13.0
"Chippewa, Michigan, US",46.29552653,-84.54353449,2020-04-01,1.0
"Chippewa, Wisconsin, US",45.06939744,-91.28068855,2020-04-01,10.0
"Chisago, Minnesota, US",45.5021011,-92.90861945,2020-04-01,3.0
"Chittenden, Vermont, US",44.46322849,-73.08359212,2020-04-01,164.0
"Choctaw, Alabama, US",32.02227341,-88.26564429999998,2020-04-01,4.0
"Choctaw, Mississippi, US",33.34598242,-89.24809382,2020-04-01,7.0
"Choctaw, Oklahoma, US",34.02807439,-95.54771129,2020-04-01,1.0
"Christian, Illinois, US",39.54581621,-89.27780482,2020-04-01,14.0
